subject,activity,variable,mean
22,STANDING,tGravAccl_MagMean,-0.9548076612698413
22,STANDING,tGravAccl_MagStdv,-0.9398663150793651
22,STANDING,tGravAccl_Mean-X,0.9540642976190477
22,STANDING,tGravAccl_Mean-Y,-0.22641877365079366
22,STANDING,tGravAccl_Mean-Z,0.03238249777142857
22,STANDING,tGravAccl_Stdv-X,-0.9928272982539682
22,STANDING,tGravAccl_Stdv-Y,-0.9710807428571429
22,STANDING,tGravAccl_Stdv-Z,-0.9588902015873015
22,WALKING,fBodyAccl_JerkMagMean,0.0659727285
22,WALKING,fBodyAccl_JerkMagMeanFreq,0.09764618056521739
22,WALKING,fBodyAccl_JerkMagStdv,0.15828674522608696
22,WALKING,fBodyAccl_JerkMean-X,-0.036704707760869565
22,WALKING,fBodyAccl_JerkMean-Y,0.15999561369565218
22,WALKING,fBodyAccl_JerkMean-Z,-0.2819734356521739
22,WALKING,fBodyAccl_JerkMeanFreq-X,-0.10209505073478262
22,WALKING,fBodyAccl_JerkMeanFreq-Y,-0.0787882256
22,WALKING,fBodyAccl_JerkMeanFreq-Z,-0.00391608825652174
22,WALKING,fBodyAccl_JerkStdv-X,0.018004778530434782
22,WALKING,fBodyAccl_JerkStdv-Y,0.21342355613973912
22,WALKING,fBodyAccl_JerkStdv-Z,-0.3431956106521739
22,WALKING,fBodyAccl_MagMean,-0.024158496489130436
22,WALKING,fBodyAccl_MagMeanFreq,0.36862082913043476
22,WALKING,fBodyAccl_MagStdv,-0.38139930804347827
22,WALKING,fBodyAccl_Mean-X,-0.09949285888913044
22,WALKING,fBodyAccl_Mean-Y,0.14536752037173914
22,WALKING,fBodyAccl_Mean-Z,-0.25521651373913046
22,WALKING,fBodyAccl_MeanFreq-X,-0.2183853882
22,WALKING,fBodyAccl_MeanFreq-Y,0.3097671080652174
22,WALKING,fBodyAccl_MeanFreq-Z,0.3064734499130435
22,WALKING,fBodyAccl_Stdv-X,0.02439581913695652
22,WALKING,fBodyAccl_Stdv-Y,0.00386841059347826
22,WALKING,fBodyAccl_Stdv-Z,-0.25364360830434785
22,WALKING,fBodyGyro_JerkMagMean,-0.5539461215217392
22,WALKING,fBodyGyro_JerkMagMeanFreq,0.2795741038913043
22,WALKING,fBodyGyro_JerkMagStdv,-0.4764052704347826
22,WALKING,fBodyGyro_MagMean,-0.438378722826087
22,WALKING,fBodyGyro_MagMeanFreq,0.21028232245652173
22,WALKING,fBodyGyro_MagStdv,-0.46401912739130435
22,WALKING,fBodyGyro_Mean-X,-0.1446486521521739
22,WALKING,fBodyGyro_Mean-Y,-0.5011769019565218
22,WALKING,fBodyGyro_Mean-Z,-0.08350118232608696
22,WALKING,fBodyGyro_MeanFreq-X,-0.037524372086956526
22,WALKING,fBodyGyro_MeanFreq-Y,-0.11413463273913044
22,WALKING,fBodyGyro_MeanFreq-Z,0.06771682861
22,WALKING,fBodyGyro_Stdv-X,-0.3744963186956522
22,WALKING,fBodyGyro_Stdv-Y,-0.4816244110869565
22,WALKING,fBodyGyro_Stdv-Z,-0.2531738769565217
22,WALKING,tBodyAccl_JerkMagMean,0.02291996735
22,WALKING,tBodyAccl_JerkMagStdv,0.11153292494565217
22,WALKING,tBodyAccl_JerkMean-X,0.06277776340021739
22,WALKING,tBodyAccl_JerkMean-Y,0.03567463397826087
22,WALKING,tBodyAccl_JerkMean-Z,0.004436914454347827
22,WALKING,tBodyAccl_JerkStdv-X,0.035878709439130435
22,WALKING,tBodyAccl_JerkStdv-Y,0.22554229019130434
22,WALKING,tBodyAccl_JerkStdv-Z,-0.31315590260869564
22,WALKING,tBodyAccl_MagMean,0.07224191216695652
22,WALKING,tBodyAccl_MagStdv,-0.16159178747826086
22,WALKING,tBodyAccl_Mean-X,0.27886459
22,WALKING,tBodyAccl_Mean-Y,-0.016721360795717392
22,WALKING,tBodyAccl_Mean-Z,-0.1071125109347826
22,WALKING,tBodyAccl_Stdv-X,-0.008659219195652173
22,WALKING,tBodyAccl_Stdv-Y,0.10038424632173913
22,WALKING,tBodyAccl_Stdv-Z,-0.2133519688043478
22,WALKING,tBodyGyro_JerkMagMean,-0.46199952891304347
22,WALKING,tBodyGyro_JerkMagStdv,-0.5031063123913043
22,WALKING,tBodyGyro_JerkMean-X,-0.13297756236304348
22,WALKING,tBodyGyro_JerkMean-Y,-0.0321910702173913
22,WALKING,tBodyGyro_JerkMean-Z,-0.056981245560869566
22,WALKING,tBodyGyro_JerkStdv-X,-0.22665640152173913
22,WALKING,tBodyGyro_JerkStdv-Y,-0.6518754689130435
22,WALKING,tBodyGyro_JerkStdv-Z,-0.23427815089130435
22,WALKING,tBodyGyro_MagMean,-0.2106080437173913
22,WALKING,tBodyGyro_MagStdv,-0.39077568391304346
22,WALKING,tBodyGyro_Mean-X,7.771570999999996e-4
22,WALKING,tBodyGyro_Mean-Y,-0.09608807318043479
22,WALKING,tBodyGyro_Mean-Z,0.07752665948478261
22,WALKING,tBodyGyro_Stdv-X,-0.31853786586956523
22,WALKING,tBodyGyro_Stdv-Y,-0.48632210652173913
22,WALKING,tBodyGyro_Stdv-Z,-0.15143951513043477
22,WALKING,tGravAccl_MagMean,0.07224191216695652
22,WALKING,tGravAccl_MagStdv,-0.16159178747826086
22,WALKING,tGravAccl_Mean-X,0.9360964104347826
22,WALKING,tGravAccl_Mean-Y,-0.25964493717391307
22,WALKING,tGravAccl_Mean-Z,0.023378005608695653
22,WALKING,tGravAccl_Stdv-X,-0.9696434480434782
22,WALKING,tGravAccl_Stdv-Y,-0.9636393402173913
22,WALKING,tGravAccl_Stdv-Z,-0.9551478473913043
22,WALKING_DOWNSTAIRS,fBodyAccl_JerkMagMean,0.022478353980555556
22,WALKING_DOWNSTAIRS,fBodyAccl_JerkMagMeanFreq,0.1383976159111111
22,WALKING_DOWNSTAIRS,fBodyAccl_JerkMagStdv,-0.11853034916666667
22,WALKING_DOWNSTAIRS,fBodyAccl_JerkMean-X,0.03833642035555555
22,WALKING_DOWNSTAIRS,fBodyAccl_JerkMean-Y,-0.0030915531333333326
22,WALKING_DOWNSTAIRS,fBodyAccl_JerkMean-Z,-0.41953425361111113
22,WALKING_DOWNSTAIRS,fBodyAccl_JerkMeanFreq-X,-0.2445034977222222
22,WALKING_DOWNSTAIRS,fBodyAccl_JerkMeanFreq-Y,-0.40089238111111114
22,WALKING_DOWNSTAIRS,fBodyAccl_JerkMeanFreq-Z,-0.19886110713888888
22,WALKING_DOWNSTAIRS,fBodyAccl_JerkStdv-X,0.04046184580277778
22,WALKING_DOWNSTAIRS,fBodyAccl_JerkStdv-Y,-0.027029444416666666
22,WALKING_DOWNSTAIRS,fBodyAccl_JerkStdv-Z,-0.5358937783333333
22,WALKING_DOWNSTAIRS,fBodyAccl_MagMean,0.15552685891111112
22,WALKING_DOWNSTAIRS,fBodyAccl_MagMeanFreq,0.13078254610277779
22,WALKING_DOWNSTAIRS,fBodyAccl_MagStdv,-0.057520260605555554
22,WALKING_DOWNSTAIRS,fBodyAccl_Mean-X,0.19534840622222222
22,WALKING_DOWNSTAIRS,fBodyAccl_Mean-Y,0.2257665607777778
22,WALKING_DOWNSTAIRS,fBodyAccl_Mean-Z,-0.32279565388888887
22,WALKING_DOWNSTAIRS,fBodyAccl_MeanFreq-X,-0.36771377194444443
22,WALKING_DOWNSTAIRS,fBodyAccl_MeanFreq-Y,0.028264442280555555
22,WALKING_DOWNSTAIRS,fBodyAccl_MeanFreq-Z,0.18315405099166665
22,WALKING_DOWNSTAIRS,fBodyAccl_Stdv-X,0.4028919602777778
22,WALKING_DOWNSTAIRS,fBodyAccl_Stdv-Y,0.1674097168611111
22,WALKING_DOWNSTAIRS,fBodyAccl_Stdv-Z,-0.38324267944444446
22,WALKING_DOWNSTAIRS,fBodyGyro_JerkMagMean,-0.5835105180555555
22,WALKING_DOWNSTAIRS,fBodyGyro_JerkMagMeanFreq,0.33965634083333335
22,WALKING_DOWNSTAIRS,fBodyGyro_JerkMagStdv,-0.6974514386111111
22,WALKING_DOWNSTAIRS,fBodyGyro_MagMean,-0.3384173263888889
22,WALKING_DOWNSTAIRS,fBodyGyro_MagMeanFreq,-0.0581080717
22,WALKING_DOWNSTAIRS,fBodyGyro_MagStdv,-0.34186367180555555
22,WALKING_DOWNSTAIRS,fBodyGyro_Mean-X,-0.09543493397222222
22,WALKING_DOWNSTAIRS,fBodyGyro_Mean-Y,-0.5250068402777778
22,WALKING_DOWNSTAIRS,fBodyGyro_Mean-Z,-0.19491569880555557
22,WALKING_DOWNSTAIRS,fBodyGyro_MeanFreq-X,-0.19196304389388888
22,WALKING_DOWNSTAIRS,fBodyGyro_MeanFreq-Y,-0.03249621091333333
22,WALKING_DOWNSTAIRS,fBodyGyro_MeanFreq-Z,0.012927071149999999
22,WALKING_DOWNSTAIRS,fBodyGyro_Stdv-X,-0.28453235844444447
22,WALKING_DOWNSTAIRS,fBodyGyro_Stdv-Y,-0.5703398994444444
22,WALKING_DOWNSTAIRS,fBodyGyro_Stdv-Z,-0.37731903361111113
22,WALKING_DOWNSTAIRS,tBodyAccl_JerkMagMean,-0.017978462688888888
22,WALKING_DOWNSTAIRS,tBodyAccl_JerkMagStdv,-0.033764098253055555
22,WALKING_DOWNSTAIRS,tBodyAccl_JerkMean-X,0.10158464083333334
22,WALKING_DOWNSTAIRS,tBodyAccl_JerkMean-Y,0.02111261108333333
22,WALKING_DOWNSTAIRS,tBodyAccl_JerkMean-Z,0.011249901500000001
22,WALKING_DOWNSTAIRS,tBodyAccl_JerkStdv-X,0.08691398497222222
22,WALKING_DOWNSTAIRS,tBodyAccl_JerkStdv-Y,0.01986132786111111
22,WALKING_DOWNSTAIRS,tBodyAccl_JerkStdv-Z,-0.4778066461111111
22,WALKING_DOWNSTAIRS,tBodyAccl_MagMean,0.3309992219444444
22,WALKING_DOWNSTAIRS,tBodyAccl_MagStdv,0.13326747852722223
22,WALKING_DOWNSTAIRS,tBodyAccl_Mean-X,0.28445896386111114
22,WALKING_DOWNSTAIRS,tBodyAccl_Mean-Y,-0.019799937168638888
22,WALKING_DOWNSTAIRS,tBodyAccl_Mean-Z,-0.1074157796
22,WALKING_DOWNSTAIRS,tBodyAccl_Stdv-X,0.3486181683333333
22,WALKING_DOWNSTAIRS,tBodyAccl_Stdv-Y,0.23981225094444444
22,WALKING_DOWNSTAIRS,tBodyAccl_Stdv-Z,-0.3257227180555555
22,WALKING_DOWNSTAIRS,tBodyGyro_JerkMagMean,-0.45957967083333334
22,WALKING_DOWNSTAIRS,tBodyGyro_JerkMagStdv,-0.6176593558333333
22,WALKING_DOWNSTAIRS,tBodyGyro_JerkMean-X,-0.09017445301944445
22,WALKING_DOWNSTAIRS,tBodyGyro_JerkMean-Y,-0.03551714080833333
22,WALKING_DOWNSTAIRS,tBodyGyro_JerkMean-Z,-0.04814601610166667
22,WALKING_DOWNSTAIRS,tBodyGyro_JerkStdv-X,-0.2648480478888889
22,WALKING_DOWNSTAIRS,tBodyGyro_JerkStdv-Y,-0.6402800713888889
22,WALKING_DOWNSTAIRS,tBodyGyro_JerkStdv-Z,-0.35876212944444447
22,WALKING_DOWNSTAIRS,tBodyGyro_MagMean,-0.16133330978333332
22,WALKING_DOWNSTAIRS,tBodyGyro_MagStdv,-0.2639219837583333
22,WALKING_DOWNSTAIRS,tBodyGyro_Mean-X,-0.0779611213138889
22,WALKING_DOWNSTAIRS,tBodyGyro_Mean-Y,-0.06971544558333333
22,WALKING_DOWNSTAIRS,tBodyGyro_Mean-Z,0.050070876055555553
22,WALKING_DOWNSTAIRS,tBodyGyro_Stdv-X,-0.23734919099722224
22,WALKING_DOWNSTAIRS,tBodyGyro_Stdv-Y,-0.5503032166666667
22,WALKING_DOWNSTAIRS,tBodyGyro_Stdv-Z,-0.2804179505555556
22,WALKING_DOWNSTAIRS,tGravAccl_MagMean,0.3309992219444444
22,WALKING_DOWNSTAIRS,tGravAccl_MagStdv,0.13326747852722223
22,WALKING_DOWNSTAIRS,tGravAccl_Mean-X,0.9218206419444445
22,WALKING_DOWNSTAIRS,tGravAccl_Mean-Y,-0.22221517944444444
22,WALKING_DOWNSTAIRS,tGravAccl_Mean-Z,0.041298795722222226
22,WALKING_DOWNSTAIRS,tGravAccl_Stdv-X,-0.9412423347222222
22,WALKING_DOWNSTAIRS,tGravAccl_Stdv-Y,-0.9458243527777778
22,WALKING_DOWNSTAIRS,tGravAccl_Stdv-Z,-0.9065940233333334
22,WALKING_UPSTAIRS,fBodyAccl_JerkMagMean,-0.04580203621190476
22,WALKING_UPSTAIRS,fBodyAccl_JerkMagMeanFreq,0.1875593630047619
22,WALKING_UPSTAIRS,fBodyAccl_JerkMagStdv,-0.1512998356190476
22,WALKING_UPSTAIRS,fBodyAccl_JerkMean-X,-0.03824497851666667
22,WALKING_UPSTAIRS,fBodyAccl_JerkMean-Y,-0.07518292818333333
22,WALKING_UPSTAIRS,fBodyAccl_JerkMean-Z,-0.41444887571428574
22,WALKING_UPSTAIRS,fBodyAccl_JerkMeanFreq-X,0.04660719412619048
22,WALKING_UPSTAIRS,fBodyAccl_JerkMeanFreq-Y,-0.27049767578571426
22,WALKING_UPSTAIRS,fBodyAccl_JerkMeanFreq-Z,-0.16156137901666667
22,WALKING_UPSTAIRS,fBodyAccl_JerkStdv-X,-0.06779785201785714
22,WALKING_UPSTAIRS,fBodyAccl_JerkStdv-Y,-0.10609961364809524
22,WALKING_UPSTAIRS,fBodyAccl_JerkStdv-Z,-0.5285678026190476
22,WALKING_UPSTAIRS,fBodyAccl_MagMean,-0.08669051238809523
22,WALKING_UPSTAIRS,fBodyAccl_MagMeanFreq,0.29374477
22,WALKING_UPSTAIRS,fBodyAccl_MagStdv,-0.3341262214285714
22,WALKING_UPSTAIRS,fBodyAccl_Mean-X,-0.05539964852857143
22,WALKING_UPSTAIRS,fBodyAccl_Mean-Y,0.13068653882619047
22,WALKING_UPSTAIRS,fBodyAccl_Mean-Z,-0.22801995230952382
22,WALKING_UPSTAIRS,fBodyAccl_MeanFreq-X,-0.2139682774761905
22,WALKING_UPSTAIRS,fBodyAccl_MeanFreq-Y,-0.03434040004523809
22,WALKING_UPSTAIRS,fBodyAccl_MeanFreq-Z,-0.033088977885714285
22,WALKING_UPSTAIRS,fBodyAccl_Stdv-X,0.1320488134642857
22,WALKING_UPSTAIRS,fBodyAccl_Stdv-Y,0.23005877219285714
22,WALKING_UPSTAIRS,fBodyAccl_Stdv-Z,-0.11675333955952381
22,WALKING_UPSTAIRS,fBodyGyro_JerkMagMean,-0.6679960033333333
22,WALKING_UPSTAIRS,fBodyGyro_JerkMagMeanFreq,0.26352718335714287
22,WALKING_UPSTAIRS,fBodyGyro_JerkMagStdv,-0.7098705345238095
22,WALKING_UPSTAIRS,fBodyGyro_MagMean,-0.369902
22,WALKING_UPSTAIRS,fBodyGyro_MagMeanFreq,-0.22489160364285715
22,WALKING_UPSTAIRS,fBodyGyro_MagStdv,-0.23402303157142856
22,WALKING_UPSTAIRS,fBodyGyro_Mean-X,-0.19545699252380952
22,WALKING_UPSTAIRS,fBodyGyro_Mean-Y,-0.5239437516666666
22,WALKING_UPSTAIRS,fBodyGyro_Mean-Z,-0.19931306614285715
22,WALKING_UPSTAIRS,fBodyGyro_MeanFreq-X,-0.20354211083333332
22,WALKING_UPSTAIRS,fBodyGyro_MeanFreq-Y,-0.17078927926190476
22,WALKING_UPSTAIRS,fBodyGyro_MeanFreq-Z,-0.14742913685095238
22,WALKING_UPSTAIRS,fBodyGyro_Stdv-X,-0.3381397766904762
22,WALKING_UPSTAIRS,fBodyGyro_Stdv-Y,-0.4738820716666667
22,WALKING_UPSTAIRS,fBodyGyro_Stdv-Z,-0.2224317946904762
22,WALKING_UPSTAIRS,tBodyAccl_JerkMagMean,-0.09578403443571429
22,WALKING_UPSTAIRS,tBodyAccl_JerkMagStdv,-0.08765016055952381
22,WALKING_UPSTAIRS,tBodyAccl_JerkMean-X,0.0877172239047619
22,WALKING_UPSTAIRS,tBodyAccl_JerkMean-Y,0.036708296628571425
22,WALKING_UPSTAIRS,tBodyAccl_JerkMean-Z,-0.03361697090738095
22,WALKING_UPSTAIRS,tBodyAccl_JerkStdv-X,-0.008539926809523809
22,WALKING_UPSTAIRS,tBodyAccl_JerkStdv-Y,-0.05757845448571428
22,WALKING_UPSTAIRS,tBodyAccl_JerkStdv-Z,-0.47170330476190475
22,WALKING_UPSTAIRS,tBodyAccl_MagMean,0.21028260833333334
22,WALKING_UPSTAIRS,tBodyAccl_MagStdv,-0.15875747483333333
22,WALKING_UPSTAIRS,tBodyAccl_Mean-X,0.24839153456666666
22,WALKING_UPSTAIRS,tBodyAccl_Mean-Y,-0.026862256113333333
22,WALKING_UPSTAIRS,tBodyAccl_Mean-Z,-0.11755086173809524
22,WALKING_UPSTAIRS,tBodyAccl_Stdv-X,0.08357386409214286
22,WALKING_UPSTAIRS,tBodyAccl_Stdv-Y,0.25006752373809527
22,WALKING_UPSTAIRS,tBodyAccl_Stdv-Z,-0.1096132163452381
22,WALKING_UPSTAIRS,tBodyGyro_JerkMagMean,-0.568111869047619
22,WALKING_UPSTAIRS,tBodyGyro_JerkMagStdv,-0.6756330242857143
22,WALKING_UPSTAIRS,tBodyGyro_JerkMean-X,-0.1484500806954762
22,WALKING_UPSTAIRS,tBodyGyro_JerkMean-Y,-0.038131260973809526
22,WALKING_UPSTAIRS,tBodyGyro_JerkMean-Z,-0.06745705454761905
22,WALKING_UPSTAIRS,tBodyGyro_JerkStdv-X,-0.39669921523809526
22,WALKING_UPSTAIRS,tBodyGyro_JerkStdv-Y,-0.704255415
22,WALKING_UPSTAIRS,tBodyGyro_JerkStdv-Z,-0.5156977585714285
22,WALKING_UPSTAIRS,tBodyGyro_MagMean,-0.12803192359999999
22,WALKING_UPSTAIRS,tBodyGyro_MagStdv,-0.2025581772
22,WALKING_UPSTAIRS,tBodyGyro_Mean-X,0.13497880785380953
22,WALKING_UPSTAIRS,tBodyGyro_Mean-Y,-0.18145841449523809
22,WALKING_UPSTAIRS,tBodyGyro_Mean-Z,0.01573592446190476
22,WALKING_UPSTAIRS,tBodyGyro_Stdv-X,-0.3014917096285714
22,WALKING_UPSTAIRS,tBodyGyro_Stdv-Y,-0.4894179088095238
22,WALKING_UPSTAIRS,tBodyGyro_Stdv-Z,-0.15775806064285713
22,WALKING_UPSTAIRS,tGravAccl_MagMean,0.21028260833333334
22,WALKING_UPSTAIRS,tGravAccl_MagStdv,-0.15875747483333333
22,WALKING_UPSTAIRS,tGravAccl_Mean-X,0.8894543828571428
22,WALKING_UPSTAIRS,tGravAccl_Mean-Y,-0.33682691
22,WALKING_UPSTAIRS,tGravAccl_Mean-Z,-0.09579789903166666
22,WALKING_UPSTAIRS,tGravAccl_Stdv-X,-0.9406338404761905
22,WALKING_UPSTAIRS,tGravAccl_Stdv-Y,-0.9416202219047619
22,WALKING_UPSTAIRS,tGravAccl_Stdv-Z,-0.9131536321428572
23,LAYING,fBodyAccl_JerkMagMean,-0.9859057038888889
23,LAYING,fBodyAccl_JerkMagMeanFreq,0.33809471099027777
23,LAYING,fBodyAccl_JerkMagStdv,-0.9865402006944445
23,LAYING,fBodyAccl_JerkMean-X,-0.9862046591666667
23,LAYING,fBodyAccl_JerkMean-Y,-0.9882302641666667
23,LAYING,fBodyAccl_JerkMean-Z,-0.9824155118055555
23,LAYING,fBodyAccl_JerkMeanFreq-X,0.20606686944583333
23,LAYING,fBodyAccl_JerkMeanFreq-Y,0.09827457664041667
23,LAYING,fBodyAccl_JerkMeanFreq-Z,0.23010794594444445
23,LAYING,fBodyAccl_JerkStdv-X,-0.9878408526388889
23,LAYING,fBodyAccl_JerkStdv-Y,-0.9899956169444445
23,LAYING,fBodyAccl_JerkStdv-Z,-0.9855020119444444
23,LAYING,fBodyAccl_MagMean,-0.9677470531944444
23,LAYING,fBodyAccl_MagMeanFreq,0.035932117127777774
23,LAYING,fBodyAccl_MagStdv,-0.9584656954166667
23,LAYING,fBodyAccl_Mean-X,-0.9700372383333333
23,LAYING,fBodyAccl_Mean-Y,-0.9820722958333333
23,LAYING,fBodyAccl_Mean-Z,-0.9775152138888888
23,LAYING,fBodyAccl_MeanFreq-X,-0.4241511608972222
23,LAYING,fBodyAccl_MeanFreq-Y,0.06376888190340278
23,LAYING,fBodyAccl_MeanFreq-Z,0.2984166582916667
23,LAYING,fBodyAccl_Stdv-X,-0.9524109576388889
23,LAYING,fBodyAccl_Stdv-Y,-0.9743041491666666
23,LAYING,fBodyAccl_Stdv-Z,-0.9722612830555556
23,LAYING,fBodyGyro_JerkMagMean,-0.9818468543055555
23,LAYING,fBodyGyro_JerkMagMeanFreq,0.22588506899583333
23,LAYING,fBodyGyro_JerkMagStdv,-0.98158514125
23,LAYING,fBodyGyro_MagMean,-0.9662393479166667
23,LAYING,fBodyGyro_MagMeanFreq,0.10245327121805556
23,LAYING,fBodyGyro_MagStdv,-0.9590255381944445
23,LAYING,fBodyGyro_Mean-X,-0.9796760780555556
23,LAYING,fBodyGyro_Mean-Y,-0.96846913625
23,LAYING,fBodyGyro_Mean-Z,-0.9842388077777778
23,LAYING,fBodyGyro_MeanFreq-X,0.13145543361875
23,LAYING,fBodyGyro_MeanFreq-Y,-0.14723139398750001
23,LAYING,fBodyGyro_MeanFreq-Z,0.28918453073333333
23,LAYING,fBodyGyro_Stdv-X,-0.9826652126388888
23,LAYING,fBodyGyro_Stdv-Y,-0.9549973095833333
23,LAYING,fBodyGyro_Stdv-Z,-0.98531784125
23,LAYING,tBodyAccl_JerkMagMean,-0.9870101973611111
23,LAYING,tBodyAccl_JerkMagStdv,-0.9866856515277778
23,LAYING,tBodyAccl_JerkMean-X,0.08317876083333334
23,LAYING,tBodyAccl_JerkMean-Y,0.01535144005125
23,LAYING,tBodyAccl_JerkMean-Z,-0.006282350602777778
23,LAYING,tBodyAccl_JerkStdv-X,-0.9863604468055556
23,LAYING,tBodyAccl_JerkStdv-Y,-0.9886116166666666
23,LAYING,tBodyAccl_JerkStdv-Z,-0.9846634766666666
23,LAYING,tBodyAccl_MagMean,-0.9629591968055555
23,LAYING,tBodyAccl_MagStdv,-0.9578719905555555
23,LAYING,tBodyAccl_Mean-X,0.2740380079861111
23,LAYING,tBodyAccl_Mean-Y,-0.021655383583333333
23,LAYING,tBodyAccl_Mean-Z,-0.10425677629166667
23,LAYING,tBodyAccl_Stdv-X,-0.9567563631944445
23,LAYING,tBodyAccl_Stdv-Y,-0.9763098273611112
23,LAYING,tBodyAccl_Stdv-Z,-0.9732234954166666
23,LAYING,tBodyGyro_JerkMagMean,-0.9845574786111111
23,LAYING,tBodyGyro_JerkMagStdv,-0.9813148316666667
23,LAYING,tBodyGyro_JerkMean-X,-0.10202492281944445
23,LAYING,tBodyGyro_JerkMean-Y,-0.03724497505694444
23,LAYING,tBodyGyro_JerkMean-Z,-0.06219916261111111
23,LAYING,tBodyGyro_JerkStdv-X,-0.9850278504166666
23,LAYING,tBodyGyro_JerkStdv-Y,-0.9794277634722223
23,LAYING,tBodyGyro_JerkStdv-Z,-0.9949089848611111
23,LAYING,tBodyGyro_MagMean,-0.9494180009722222
23,LAYING,tBodyGyro_MagStdv,-0.9572275859722222
23,LAYING,tBodyGyro_Mean-X,-0.01133997246638889
23,LAYING,tBodyGyro_Mean-Y,-0.105052917
23,LAYING,tBodyGyro_Mean-Z,0.11107859470833334
23,LAYING,tBodyGyro_Stdv-X,-0.9818494009722222
23,LAYING,tBodyGyro_Stdv-Y,-0.9591952363888889
23,LAYING,tBodyGyro_Stdv-Z,-0.9839201326388889
23,LAYING,tGravAccl_MagMean,-0.9629591968055555
23,LAYING,tGravAccl_MagStdv,-0.9578719905555555
23,LAYING,tGravAccl_Mean-X,-0.3915649627777778
23,LAYING,tGravAccl_Mean-Y,0.4384340673611111
23,LAYING,tGravAccl_Mean-Z,0.9187828252777778
23,LAYING,tGravAccl_Stdv-X,-0.9479487581944445
23,LAYING,tGravAccl_Stdv-Y,-0.9827945629166667
23,LAYING,tGravAccl_Stdv-Z,-0.9767804620833334
23,SITTING,fBodyAccl_JerkMagMean,-0.9741214667647059
23,SITTING,fBodyAccl_JerkMagMeanFreq,0.19953374505705881
23,SITTING,fBodyAccl_JerkMagStdv,-0.972117016617647
23,SITTING,fBodyAccl_JerkMean-X,-0.9845508635294118
23,SITTING,fBodyAccl_JerkMean-Y,-0.9781362182352941
23,SITTING,fBodyAccl_JerkMean-Z,-0.9726562260294118
23,SITTING,fBodyAccl_JerkMeanFreq-X,0.2856435258088235
23,SITTING,fBodyAccl_JerkMeanFreq-Y,-0.04385974294558823
23,SITTING,fBodyAccl_JerkMeanFreq-Z,0.032313271320588234
23,SITTING,fBodyAccl_JerkStdv-X,-0.9860196304411765
23,SITTING,fBodyAccl_JerkStdv-Y,-0.9795646969117647
23,SITTING,fBodyAccl_JerkStdv-Z,-0.9779364472058824
23,SITTING,fBodyAccl_MagMean,-0.9458378301470588
23,SITTING,fBodyAccl_MagMeanFreq,0.16228490768382353
23,SITTING,fBodyAccl_MagStdv,-0.9270901183823529
23,SITTING,fBodyAccl_Mean-X,-0.9863256708823529
23,SITTING,fBodyAccl_Mean-Y,-0.9534604064705883
23,SITTING,fBodyAccl_Mean-Z,-0.9420311667647059
23,SITTING,fBodyAccl_MeanFreq-X,0.04594669096205882
23,SITTING,fBodyAccl_MeanFreq-Y,0.1300838580264706
23,SITTING,fBodyAccl_MeanFreq-Z,0.08373410594117647
23,SITTING,fBodyAccl_Stdv-X,-0.9883452582352941
23,SITTING,fBodyAccl_Stdv-Y,-0.9307814872058824
23,SITTING,fBodyAccl_Stdv-Z,-0.8961252639117647
23,SITTING,fBodyGyro_JerkMagMean,-0.9807072114705883
23,SITTING,fBodyGyro_JerkMagMeanFreq,0.053183255151470585
23,SITTING,fBodyGyro_JerkMagStdv,-0.9784990380882354
23,SITTING,fBodyGyro_MagMean,-0.9522932772058823
23,SITTING,fBodyGyro_MagMeanFreq,0.12545656034852942
23,SITTING,fBodyGyro_MagStdv,-0.938680776617647
23,SITTING,fBodyGyro_Mean-X,-0.9771499866176471
23,SITTING,fBodyGyro_Mean-Y,-0.9579202888235294
23,SITTING,fBodyGyro_Mean-Z,-0.9654288335294118
23,SITTING,fBodyGyro_MeanFreq-X,0.07044019903676471
23,SITTING,fBodyGyro_MeanFreq-Y,-0.08262038491764706
23,SITTING,fBodyGyro_MeanFreq-Z,0.13754551745882354
23,SITTING,fBodyGyro_Stdv-X,-0.9815232411764706
23,SITTING,fBodyGyro_Stdv-Y,-0.9437334210294117
23,SITTING,fBodyGyro_Stdv-Z,-0.9619140542647059
23,SITTING,tBodyAccl_JerkMagMean,-0.9823755033823529
23,SITTING,tBodyAccl_JerkMagStdv,-0.9736687763235294
23,SITTING,tBodyAccl_JerkMean-X,0.07700223522058823
23,SITTING,tBodyAccl_JerkMean-Y,0.01013513942110294
23,SITTING,tBodyAccl_JerkMean-Z,-0.0014882335136764708
23,SITTING,tBodyAccl_JerkStdv-X,-0.9845618038235294
23,SITTING,tBodyAccl_JerkStdv-Y,-0.9780458377941177
23,SITTING,tBodyAccl_JerkStdv-Z,-0.975978995
23,SITTING,tBodyAccl_MagMean,-0.9440807729411764
23,SITTING,tBodyAccl_MagStdv,-0.9249632632352941
23,SITTING,tBodyAccl_Mean-X,0.27335125161764706
23,SITTING,tBodyAccl_Mean-Y,-0.01339450156764706
23,SITTING,tBodyAccl_Mean-Z,-0.10380867929411765
23,SITTING,tBodyAccl_Stdv-X,-0.98760763661764706
23,SITTING,tBodyAccl_Stdv-Y,-0.9349335592647059
23,SITTING,tBodyAccl_Stdv-Z,-0.9055843903235294
23,SITTING,tBodyGyro_JerkMagMean,-0.9865140660294117
